Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI
2017/4/27 12:12,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-72,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-58,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-62,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-76,Buffalo-A-91EE,74:03:bd:8a:91:e7,-63,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-54,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,NULL,c0:25:a2:c9:57:2b,-72,kajilab-a,00:3a:9d:f4:94:ab,-39,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,okamoto room2,74:03:bd:8a:91:e0,-48,kajilab-g,00:3a:9d:f4:94:aa,-30,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-49,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-52,4b-302,cc:e1:d5:ea:5f:b8,-60,2450,74:03:bd:cb:0b:18,-65,DIRECT-8C78A161,66:eb:8c:78:21:61,-69,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-34,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-57,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-31,2450-A,74:03:bd:cb:0b:1c,-81,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,NULL2,c0:25:a2:c9:57:2a,-63,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-87,onogi-lab_a,74:03:bd:de:c0:50,-84,4-kawabe-office-A,74:03:bd:1a:2c:e5,-86,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-60,AM-MIZUNO,90:84:0d:d5:9a:03,-73,4-kawabe-lab-204,00:16:01:57:b7:11,-84,aterm-6aceb4-g,a6:12:42:d3:14:e2,-86,,,,,,,,,,,,,,,,,,
2017/4/27 12:12,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-68,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-63,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-56,ait-wnet,00:24:a5:7b:b2:80,-60,ait-wnet_A,00:24:a5:7b:aa:30,-75,Buffalo-A-91EE,74:03:bd:8a:91:e7,-61,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,NULL,c0:25:a2:c9:57:2b,-71,kajilab-a,00:3a:9d:f4:94:ab,-46,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,5GHz-anac-clab,74:03:bd:2e:cc:33,-83,okamoto room2,74:03:bd:8a:91:e0,-46,kajilab-g,00:3a:9d:f4:94:aa,-26,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-49,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-54,4b-302,cc:e1:d5:ea:5f:b8,-60,2450,74:03:bd:cb:0b:18,-64,DIRECT-8C78A161,66:eb:8c:78:21:61,-71,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-36,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-55,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-27,2450-A,74:03:bd:cb:0b:1c,-79,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,NULL2,c0:25:a2:c9:57:2a,-63,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,onogi-lab_a,74:03:bd:de:c0:50,-85,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-64,AM-MIZUNO,90:84:0d:d5:9a:03,-73,4-kawabe-lab-204,00:16:01:57:b7:11,-84,aterm-6aceb4-g,a6:12:42:d3:14:e2,-86,4-kawabe-office-G,74:03:bd:1a:2c:e0,-81,ait-wnet_A,4c:e6:76:82:85:90,-87,n-itolab-ac,80:ea:96:f2:cc:76,-84,aterm-b4920e-g,c0:25:a2:a7:2e:26,-84,,,,,,,,,
2017/4/27 12:12,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-56,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-54,ait-wnet,00:24:a5:7b:b2:80,-56,ait-wnet_A,00:24:a5:7b:aa:30,-73,Buffalo-A-91EE,74:03:bd:8a:91:e7,-60,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-55,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-69,NULL,c0:25:a2:c9:57:2b,-67,kajilab-a,00:3a:9d:f4:94:ab,-46,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-64,5GHz-anac-clab,74:03:bd:2e:cc:33,-83,okamoto room2,74:03:bd:8a:91:e0,-46,kajilab-g,00:3a:9d:f4:94:aa,-40,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-57,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-50,4b-302,cc:e1:d5:ea:5f:b8,-60,2450,74:03:bd:cb:0b:18,-57,DIRECT-8C78A161,66:eb:8c:78:21:61,-64,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-41,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-39,2450-A,74:03:bd:cb:0b:1c,-83,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,NULL2,c0:25:a2:c9:57:2a,-63,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-84,onogi-lab_a,74:03:bd:de:c0:50,-82,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-66,4-kawabe-office-G,74:03:bd:1a:2c:e0,-81,ait-wnet_A,4c:e6:76:82:85:90,-87,n-itolab-ac,80:ea:96:f2:cc:76,-84,aterm-b4920e-g,c0:25:a2:a7:2e:26,-84,4-kawabe-office-A,74:03:bd:1a:2c:e5,-86,,,,,,,,,,,,,,,
2017/4/27 12:12,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-74,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-66,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-55,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-66,NULL,c0:25:a2:c9:57:2b,-65,kajilab-a,00:3a:9d:f4:94:ab,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-52,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,okamoto room2,74:03:bd:8a:91:e0,-50,kajilab-g,00:3a:9d:f4:94:aa,-46,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-57,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,4b-302,cc:e1:d5:ea:5f:b8,-60,2450,74:03:bd:cb:0b:18,-62,DIRECT-8C78A161,66:eb:8c:78:21:61,-66,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-46,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-63,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-47,2450-A,74:03:bd:cb:0b:1c,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-51,NULL2,c0:25:a2:c9:57:2a,-55,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-87,onogi-lab_a,74:03:bd:de:c0:50,-86,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-63,4-kawabe-lab-204,00:16:01:57:b7:11,-85,3F-Naito-Lab,74:03:bd:7c:01:a0,-70,everystamp755,ac:3f:a4:65:73:4f,-85,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:13,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-44,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-64,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-70,Buffalo-A-91EE,74:03:bd:8a:91:e7,-56,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-53,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-66,NULL,c0:25:a2:c9:57:2b,-67,kajilab-a,00:3a:9d:f4:94:ab,-49,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-53,5GHz-anac-clab,74:03:bd:2e:cc:33,-81,okamoto room2,74:03:bd:8a:91:e0,-44,kajilab-g,00:3a:9d:f4:94:aa,-44,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-55,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,4b-302,cc:e1:d5:ea:5f:b8,-61,2450,74:03:bd:cb:0b:18,-62,DIRECT-8C78A161,66:eb:8c:78:21:61,-70,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-46,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-56,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-45,2450-A,74:03:bd:cb:0b:1c,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-51,NULL2,c0:25:a2:c9:57:2a,-55,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-83,onogi-lab_a,74:03:bd:de:c0:50,-84,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-61,4-kawabe-lab-204,00:16:01:57:b7:11,-85,3F-Naito-Lab,74:03:bd:7c:01:a0,-70,everystamp755,ac:3f:a4:65:73:4f,-85,4-kawabe-office-A,74:03:bd:1a:2c:e5,-85,4-kawabe-office-G,74:03:bd:1a:2c:e0,-79,Popcul2,0c:51:01:e6:e9:8a,-89,,,,,,,,,,,,
2017/4/27 12:13,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-53,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-56,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-64,Buffalo-A-91EE,74:03:bd:8a:91:e7,-54,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-60,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-69,NULL,c0:25:a2:c9:57:2b,-59,kajilab-a,00:3a:9d:f4:94:ab,-42,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-53,5GHz-anac-clab,74:03:bd:2e:cc:33,-80,okamoto room2,74:03:bd:8a:91:e0,-40,kajilab-g,00:3a:9d:f4:94:aa,-44,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-51,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-44,4b-302,cc:e1:d5:ea:5f:b8,-61,2450,74:03:bd:cb:0b:18,-56,DIRECT-8C78A161,66:eb:8c:78:21:61,-63,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-46,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-47,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-41,2450-A,74:03:bd:cb:0b:1c,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-49,NULL2,c0:25:a2:c9:57:2a,-54,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-83,onogi-lab_a,74:03:bd:de:c0:50,-81,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-58,everystamp755,ac:3f:a4:65:73:4f,-85,4-kawabe-office-A,74:03:bd:1a:2c:e5,-85,4-kawabe-office-G,74:03:bd:1a:2c:e0,-79,Popcul2,0c:51:01:e6:e9:8a,-89,,,,,,,,,,,,,,,,,,
2017/4/27 12:13,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-50,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-60,,,,,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-72,Buffalo-A-91EE,74:03:bd:8a:91:e7,-61,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-60,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-76,NULL,c0:25:a2:c9:57:2b,-69,kajilab-a,00:3a:9d:f4:94:ab,-43,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-66,5GHz-anac-clab,74:03:bd:2e:cc:33,-81,okamoto room2,74:03:bd:8a:91:e0,-50,kajilab-g,00:3a:9d:f4:94:aa,-41,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-49,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-48,4b-302,cc:e1:d5:ea:5f:b8,-61,2450,74:03:bd:cb:0b:18,-56,DIRECT-8C78A161,66:eb:8c:78:21:61,-63,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-36,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-42,2450-A,74:03:bd:cb:0b:1c,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-58,NULL2,c0:25:a2:c9:57:2a,-62,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,onogi-lab_a,74:03:bd:de:c0:50,-81,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-58,4-kawabe-office-A,74:03:bd:1a:2c:e5,-85,4-kawabe-office-G,74:03:bd:1a:2c:e0,-73,AM-MIZUNO,90:84:0d:d5:9a:03,-81,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:13,RoomC,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-76,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-66,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-66,ait-wnet,00:24:a5:7b:b2:80,-67,ait-wnet_A,00:24:a5:7b:aa:30,-69,Buffalo-A-91EE,74:03:bd:8a:91:e7,-58,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-65,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-72,NULL,c0:25:a2:c9:57:2b,-71,kajilab-a,00:3a:9d:f4:94:ab,-42,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,5GHz-anac-clab,74:03:bd:2e:cc:33,-79,okamoto room2,74:03:bd:8a:91:e0,-50,kajilab-g,00:3a:9d:f4:94:aa,-45,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-56,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-48,4b-302,cc:e1:d5:ea:5f:b8,-61,2450,74:03:bd:cb:0b:18,-66,DIRECT-8C78A161,66:eb:8c:78:21:61,-68,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-44,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-51,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-46,2450-A,74:03:bd:cb:0b:1c,-82,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-60,NULL2,c0:25:a2:c9:57:2a,-62,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-86,onogi-lab_a,74:03:bd:de:c0:50,-85,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-76,4-kawabe-office-A,74:03:bd:1a:2c:e5,-84,4-kawabe-office-G,74:03:bd:1a:2c:e0,-73,AM-MIZUNO,90:84:0d:d5:9a:03,-81,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:17,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-69,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-67,ait-wnet,00:24:a5:7b:b2:80,-54,ait-wnet_A,00:24:a5:7b:aa:30,-70,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-11,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,NULL,c0:25:a2:c9:57:2b,-82,kajilab-a,00:3a:9d:f4:94:ab,-58,okamoto room2,74:03:bd:8a:91:e0,-59,kajilab-g,00:3a:9d:f4:94:aa,-43,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-7,4b-302,cc:e1:d5:ea:5f:b8,-56,2450,74:03:bd:cb:0b:18,-67,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-57,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-63,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-52,2450-A,74:03:bd:cb:0b:1c,-86,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-58,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-65,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4-kawabe-office-G,74:03:bd:1a:2c:e0,-63,4-kawabe-lab-204,00:16:01:57:b7:11,-81,everystamp755,ac:3f:a4:65:73:4f,-81,3F-Naito-Lab,74:03:bd:7c:01:a0,-72,5GHz-anac-clab,74:03:bd:2e:cc:33,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,ait-wnet,4c:e6:76:82:40:b0,-83,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:18,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-58,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-78,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-73,ait-wnet,00:24:a5:7b:b2:80,-55,ait-wnet_A,00:24:a5:7b:aa:30,-70,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-11,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-76,NULL,c0:25:a2:c9:57:2b,-82,kajilab-a,00:3a:9d:f4:94:ab,-58,okamoto room2,74:03:bd:8a:91:e0,-59,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-17,4b-302,cc:e1:d5:ea:5f:b8,-54,2450,74:03:bd:cb:0b:18,-66,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-58,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-60,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-52,2450-A,74:03:bd:cb:0b:1c,-86,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-56,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-74,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,everystamp755,ac:3f:a4:65:73:4f,-86,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,ait-wnet,4c:e6:76:82:40:b0,-83,DIRECT-8C78A161,66:eb:8c:78:21:61,-79,n-itolab-ac,80:ea:96:f2:cc:76,-84,4b-matslabo,00:1d:73:b4:b1:cf,-86,,,,,,,,,,,,,,,,,,
2017/4/27 12:18,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-29,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-74,,,,,ait-wnet,00:24:a5:7b:b2:80,-72,ait-wnet_A,00:24:a5:7b:aa:30,-80,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-38,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,NULL,c0:25:a2:c9:57:2b,-77,kajilab-a,00:3a:9d:f4:94:ab,-55,okamoto room2,74:03:bd:8a:91:e0,-66,kajilab-g,00:3a:9d:f4:94:aa,-53,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-43,4b-302,cc:e1:d5:ea:5f:b8,-50,2450,74:03:bd:cb:0b:18,-71,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-55,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-67,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-52,4-kawabe-office-A,74:03:bd:1a:2c:e5,-78,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,4-kawabe-office-G,74:03:bd:1a:2c:e0,-70,everystamp755,ac:3f:a4:65:73:4f,-86,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-75,DIRECT-8C78A161,66:eb:8c:78:21:61,-83,3F-Naito-Lab,74:03:bd:7c:01:a0,-76,aterm-6aceb4-g,a6:12:42:d3:14:e2,-86,sawano-lab,4c:32:75:c6:2b:02,-76,4-kawabe-lab-204,00:16:01:57:b7:11,-81,onogi-lab_a,74:03:bd:de:c0:50,-86,,,,,,,,,,,,,,,
2017/4/27 12:18,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-69,,,,,ait-wnet,00:24:a5:7b:b2:80,-73,ait-wnet_A,00:24:a5:7b:aa:30,-79,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-38,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-77,NULL,c0:25:a2:c9:57:2b,-80,kajilab-a,00:3a:9d:f4:94:ab,-55,okamoto room2,74:03:bd:8a:91:e0,-60,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-39,4b-302,cc:e1:d5:ea:5f:b8,-48,2450,74:03:bd:cb:0b:18,-71,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-55,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-51,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-61,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,everystamp755,ac:3f:a4:65:73:4f,-85,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,DIRECT-8C78A161,66:eb:8c:78:21:61,-83,3F-Naito-Lab,74:03:bd:7c:01:a0,-70,sawano-lab,4c:32:75:c6:2b:02,-76,4-kawabe-lab-204,00:16:01:57:b7:11,-80,onogi-lab_a,74:03:bd:de:c0:50,-86,2450-A,74:03:bd:cb:0b:1c,-86,sawano2-lab,4c:32:75:c6:d3:a4,-79,,,,,,,,,,,,
2017/4/27 12:19,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-46,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-74,,,,,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-86,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-41,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-81,NULL,c0:25:a2:c9:57:2b,-77,kajilab-a,00:3a:9d:f4:94:ab,-53,okamoto room2,74:03:bd:8a:91:e0,-55,kajilab-g,00:3a:9d:f4:94:aa,-64,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-39,4b-302,cc:e1:d5:ea:5f:b8,-53,2450,74:03:bd:cb:0b:18,-69,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-56,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-60,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-63,4-kawabe-office-A,74:03:bd:1a:2c:e5,-83,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-59,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-60,4-kawabe-office-G,74:03:bd:1a:2c:e0,-71,everystamp755,ac:3f:a4:65:73:4f,-78,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,3F-Naito-Lab,74:03:bd:7c:01:a0,-59,2450-A,74:03:bd:cb:0b:1c,-85,sawano-lab,4c:32:75:c6:2b:02,-79,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-74,4-kawabe-lab-204,00:16:01:57:b7:11,-71,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,4-kawabe-lab-205,00:16:01:83:34:49,-80,,,,,,,,,,,,,,,
